Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score
RUSSIAN CHEMICAL REVIEWS,"3,286",2.318,0.003110
INTERNATIONAL JOURNAL OF TUBERCULOSIS AND LUNG DISEASE,"6,545",2.315,0.016030
PEDIATRIC RESEARCH,"11,255",2.314,0.016540
DECISION SUPPORT SYSTEMS,"5,149",2.313,0.010660
Crystallography Reviews,271,2.312,0.000690
JOURNAL OF BEHAVIOR THERAPY AND EXPERIMENTAL PSYCHIATRY,"2,262",2.312,0.004810
JOURNAL OF THE LEARNING SCIENCES,"1,365",2.312,0.001920
JOURNAL OF EXPERIMENTAL ZOOLOGY PART B-MOLECULAR AND DEVELOPMENTAL EVOLUTION,"1,380",2.311,0.003750
OncoTargets and Therapy,737,2.311,0.002700
Journal of Numerical Mathematics,156,2.310,0.001130
Aeolian Research,490,2.309,0.002270
IEEE TRANSACTIONS ON NANOBIOSCIENCE,882,2.309,0.002200
Psychological Trauma-Theory Research Practice and Policy,672,2.308,0.003330
CATALYSIS LETTERS,"10,492",2.307,0.012250
Groundwater,"5,318",2.307,0.005890
EXTREMOPHILES,"2,491",2.306,0.004360
EARTHQUAKE ENGINEERING & STRUCTURAL DYNAMICS,"5,739",2.305,0.008610
ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING,"1,880",2.305,0.004160
Journal of Hospital Medicine,"1,682",2.304,0.007690
IEEE TRANSACTIONS ON MULTIMEDIA,"2,956",2.303,0.010140
COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY C-TOXICOLOGY & PHARMACOLOGY,"5,946",2.301,0.005970
EUROPEAN JOURNAL OF PAEDIATRIC NEUROLOGY,"1,533",2.301,0.004970
ONCOLOGY REPORTS,"10,566",2.301,0.022420
Food Engineering Reviews,292,2.300,0.001300
Andrology,341,2.298,0.001490
VECTOR-BORNE AND ZOONOTIC DISEASES,"2,932",2.298,0.008340
BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,"77,553",2.297,0.098690
SPINE,"37,177",2.297,0.041610
Twin Research and Human Genetics,"1,606",2.297,0.005320
CONSTRUCTION AND BUILDING MATERIALS,"13,430",2.296,0.031530
Journal of Neurogastroenterology and Motility,566,2.296,0.002060
HEMATOLOGY-ONCOLOGY CLINICS OF NORTH AMERICA,"1,764",2.295,0.004920
BRITISH JOURNAL OF GENERAL PRACTICE,"4,520",2.294,0.008880
DRUG AND ALCOHOL REVIEW,"2,327",2.294,0.006290
ATHEROSCLEROSIS SUPPLEMENTS,685,2.293,0.001100
AMERICAN JOURNAL OF SURGERY,"15,122",2.291,0.020950
ANNALS OF THE ASSOCIATION OF AMERICAN GEOGRAPHERS,"3,776",2.291,0.006550
JOURNAL OF GAMBLING STUDIES,"1,696",2.290,0.002260
JOURNAL OF SHOULDER AND ELBOW SURGERY,"7,578",2.289,0.015110
Journal of Cardiovascular Computed Tomography,816,2.289,0.004310
MATERIALS RESEARCH BULLETIN,"15,576",2.288,0.020660
PHYSICAL REVIEW E,"81,746",2.288,0.166870
Sexual Development,619,2.288,0.002240
CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,"16,689",2.287,0.012970
AGRICULTURAL WATER MANAGEMENT,"7,509",2.286,0.014080
JOURNAL OF EXPERIMENTAL SOCIAL PSYCHOLOGY,"7,989",2.285,0.026230
GENOMICS,"9,202",2.284,0.008600
HOLOCENE,"5,387",2.283,0.009630
MUSCLE & NERVE,"9,796",2.283,0.013770
MELANOMA RESEARCH,"1,929",2.282,0.003280
CARIES RESEARCH,"3,641",2.281,0.004640
Gut Pathogens,353,2.281,0.001320
SCHOOL PSYCHOLOGY REVIEW,"1,748",2.280,0.002980
BRITISH JOURNAL OF CLINICAL PSYCHOLOGY,"2,928",2.279,0.002790
JOURNAL OF RECEPTORS AND SIGNAL TRANSDUCTION,813,2.277,0.001560
AGGRESSIVE BEHAVIOR,"2,357",2.275,0.004220
AGGRESSIVE BEHAVIOR,"2,357",2.275,0.004220
CLINICAL BIOCHEMISTRY,"7,241",2.275,0.013940
HYDROBIOLOGIA,"21,044",2.275,0.021240
INTERNATIONAL JOURNAL OF FATIGUE,"7,475",2.275,0.012460
NUTRITIONAL NEUROSCIENCE,907,2.274,0.001470
PROGRESS IN BIOPHYSICS & MOLECULAR BIOLOGY,"3,483",2.274,0.004550
Annual Reports on NMR Spectroscopy,436,2.273,0.000710
AoB Plants,389,2.273,0.001760
ADVANCES IN THERAPY,"1,501",2.272,0.004030
BMJ Open,"4,487",2.271,0.025870
LUNG,"1,569",2.271,0.003730
ACTA TROPICA,"5,978",2.270,0.010260
BMC Medical Research Methodology,"4,715",2.270,0.014950
SIAM Journal on Imaging Sciences,"1,731",2.270,0.014040
Solid Earth,278,2.270,0.001530
APPLIED GEOCHEMISTRY,"8,883",2.268,0.013570
CLINICAL JOURNAL OF SPORT MEDICINE,"2,944",2.268,0.004790
ACCOUNTING REVIEW,"4,924",2.267,0.009640
PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES,"5,185",2.267,0.011530
PHOTOCHEMISTRY AND PHOTOBIOLOGY,"9,896",2.266,0.008840
SOLID STATE NUCLEAR MAGNETIC RESONANCE,"1,126",2.266,0.002110
AMERICAN JOURNAL OF MANAGED CARE,"3,176",2.264,0.011400
AMERICAN JOURNAL OF MANAGED CARE,"3,176",2.264,0.011400
BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,"8,179",2.264,0.013050
BMC PUBLIC HEALTH,"17,626",2.264,0.068140
CLIMACTERIC,"1,497",2.264,0.003680
INVERTEBRATE SYSTEMATICS,718,2.264,0.001780
JOURNAL OF PHARMACY AND PHARMACOLOGY,"7,786",2.264,0.008090
JOURNAL OF RESEARCH IN PERSONALITY,"4,684",2.264,0.011340
ASTROPHYSICS AND SPACE SCIENCE,"6,456",2.263,0.013470
Gender Medicine,776,2.262,0.002230
JOURNAL OF SCHOOL PSYCHOLOGY,"1,987",2.262,0.003740
Journal of Biomedical Semantics,292,2.262,0.001270
PROCEEDINGS OF THE COMBUSTION INSTITUTE,"7,564",2.262,0.019050
NEUROPSYCHOBIOLOGY,"2,699",2.261,0.003470
RIVISTA DEL NUOVO CIMENTO,545,2.261,0.000900
BIOMARKERS,"1,825",2.260,0.004380
INHALATION TOXICOLOGY,"3,259",2.260,0.005840
MATERIALS CHEMISTRY AND PHYSICS,"21,750",2.259,0.036820
Emerging Microbes & Infections,169,2.258,0.000760
EPILEPSY & BEHAVIOR,"6,400",2.257,0.014780
JOURNAL OF MARKETING RESEARCH,"12,194",2.256,0.016310
MECHANICAL SYSTEMS AND SIGNAL PROCESSING,"6,646",2.256,0.015320
Materials Express,303,2.256,0.000810
Ecosphere,"1,180",2.255,0.007330
JOURNAL OF POLITICS,"4,654",2.255,0.018160
BRITISH JOURNAL OF PSYCHOLOGY,"3,436",2.254,0.004590
LIMNOLOGY AND OCEANOGRAPHY-METHODS,"1,809",2.254,0.005260
CURRENT NEUROVASCULAR RESEARCH,769,2.253,0.001580
EUROPEAN JOURNAL OF GASTROENTEROLOGY & HEPATOLOGY,"5,477",2.253,0.010260
RAPID COMMUNICATIONS IN MASS SPECTROMETRY,"12,855",2.253,0.021720
COMPREHENSIVE PSYCHIATRY,"4,648",2.252,0.007610
COMPREHENSIVE PSYCHIATRY,"4,648",2.252,0.007610
JOURNAL OF DERMATOLOGY,"2,715",2.252,0.005560
SYNTHETIC METALS,"14,376",2.252,0.014390
APPLIED MATHEMATICAL MODELLING,"7,636",2.251,0.025460
COASTAL ENGINEERING JOURNAL,285,2.250,0.000820
Clinical Neuroradiology,219,2.250,0.000970
Current Pain and Headache Reports,"1,237",2.250,0.003570
Globalization and Health,708,2.250,0.002900
Globalization and Health,708,2.250,0.002900
Expert Review of Anticancer Therapy,"2,303",2.249,0.006500
ACTA PSYCHOLOGICA,"5,246",2.248,0.009580
APPLIED ORGANOMETALLIC CHEMISTRY,"3,010",2.248,0.003400
JOURNAL OF MEDICAL MICROBIOLOGY,"8,301",2.248,0.015230
METHODS OF INFORMATION IN MEDICINE,"1,372",2.248,0.002310
JOURNAL OF SPORTS SCIENCES,"7,385",2.246,0.010590
MOLECULAR BREEDING,"3,796",2.246,0.006840
Fractional Calculus and Applied Analysis,698,2.245,0.001610
Obesity Facts,813,2.245,0.003290
SENSORS,"12,379",2.245,0.034010
Brain and Behavior,368,2.243,0.001700
IEEE TRANSACTIONS ON MICROWAVE THEORY AND TECHNIQUES,"15,375",2.243,0.038020
JOURNAL OF CONSUMER PSYCHOLOGY,"2,300",2.243,0.005930
Journal of Genetic Counseling,"1,206",2.243,0.003430
CLINICAL HEMORHEOLOGY AND MICROCIRCULATION,"2,007",2.242,0.003260
JOURNAL OF GERIATRIC PSYCHIATRY AND NEUROLOGY,"1,333",2.242,0.002300
DEVELOPMENTAL NEUROPSYCHOLOGY,"2,874",2.241,0.004530
DEVELOPMENTAL NEUROPSYCHOLOGY,"2,874",2.241,0.004530
INTERNATIONAL JOURNAL OF REFRIGERATION-REVUE INTERNATIONALE DU FROID,"5,969",2.241,0.008080
JOURNAL OF BUSINESS & ECONOMIC STATISTICS,"3,628",2.241,0.011720
JOURNAL OF BUSINESS & ECONOMIC STATISTICS,"3,628",2.241,0.011720
Journal of Display Technology,"1,798",2.241,0.005460
Prion,682,2.241,0.002510
EXPERT SYSTEMS WITH APPLICATIONS,"19,810",2.240,0.058400
PALAEONTOLOGY,"3,586",2.240,0.005220
POLYMER TESTING,"4,409",2.240,0.006330
CLINICAL REHABILITATION,"4,502",2.239,0.007190
MYCOSES,"2,637",2.239,0.004910
Plasmonics,"1,713",2.238,0.005070
GOVERNANCE-AN INTERNATIONAL JOURNAL OF POLICY ADMINISTRATION AND INSTITUTIONS,"1,154",2.237,0.002930
JOURNAL OF PLANT GROWTH REGULATION,"2,001",2.237,0.002970
OPTICS AND LASERS IN ENGINEERING,"3,765",2.237,0.008540
JOURNAL OF AEROSOL SCIENCE,"5,894",2.236,0.006580
JOURNAL OF MATERIALS PROCESSING TECHNOLOGY,"21,097",2.236,0.021790
THEORETICAL CHEMISTRY ACCOUNTS,"6,462",2.233,0.009050
AMERICAN ETHNOLOGIST,"1,686",2.232,0.005260
Ocean Science,"1,069",2.232,0.006110
Seminars in Pediatric Neurology,812,2.232,0.001820
MICROBES AND ENVIRONMENTS,984,2.231,0.002330
Reproductive Sciences,"2,040",2.230,0.007400
HEALTH EDUCATION & BEHAVIOR,"2,780",2.229,0.005050
JOURNAL OF NETWORK AND COMPUTER APPLICATIONS,"1,814",2.229,0.005740
RADIOCARBON,"4,871",2.228,0.012290
HEALTH ECONOMICS,"4,397",2.227,0.011260
HEALTH ECONOMICS,"4,397",2.227,0.011260
IMMUNOGENETICS,"3,301",2.227,0.004060
Reproductive Biology and Endocrinology,"2,929",2.226,0.007760
SOCIOLOGICAL THEORY,"1,245",2.226,0.002440
NDT & E INTERNATIONAL,"3,106",2.225,0.005780
NORWEGIAN JOURNAL OF GEOLOGY,831,2.225,0.000940
POSTHARVEST BIOLOGY AND TECHNOLOGY,"7,205",2.223,0.008130
ISRAEL JOURNAL OF CHEMISTRY,"1,771",2.221,0.005320
ANALYTICAL BIOCHEMISTRY,"39,183",2.219,0.024760
ARCHIVE FOR RATIONAL MECHANICS AND ANALYSIS,"6,721",2.219,0.024670
CLINICAL EEG AND NEUROSCIENCE,683,2.219,0.001930
EUROPEAN BIOPHYSICS JOURNAL WITH BIOPHYSICS LETTERS,"3,012",2.219,0.006460
Lipids in Health and Disease,"2,480",2.219,0.007560
CANCER INVESTIGATION,"2,734",2.218,0.004260
JOURNAL OF GEODYNAMICS,"2,244",2.217,0.005880
Seminars in Pediatric Surgery,999,2.216,0.002590
INTERNATIONAL JOURNAL OF SOLIDS AND STRUCTURES,"17,284",2.214,0.025790
ULTRASOUND IN MEDICINE AND BIOLOGY,"8,289",2.214,0.013840
EUROPEAN JOURNAL OF INFORMATION SYSTEMS,"1,545",2.213,0.002090
EUROPEAN JOURNAL OF INFORMATION SYSTEMS,"1,545",2.213,0.002090
JOURNAL OF MEDICAL SYSTEMS,"2,164",2.213,0.004270
MicrobiologyOpen,294,2.213,0.001420
CURRENT APPLIED PHYSICS,"6,101",2.212,0.016470
Current Stem Cell Research & Therapy,746,2.212,0.001950
Research in Autism Spectrum Disorders,"2,229",2.212,0.006930
ANNALS OF HUMAN GENETICS,"2,073",2.211,0.003350
BMC Psychiatry,"4,024",2.210,0.012630
BULLETIN OF THE CHEMICAL SOCIETY OF JAPAN,"10,786",2.210,0.005670
IEEE Photonics Journal,"1,922",2.209,0.010500
SIGNAL PROCESSING,"7,150",2.209,0.016160
INFLAMMATION,"2,077",2.208,0.004670
Public Health Genomics,496,2.208,0.002510
Public Health Genomics,496,2.208,0.002510
ANIMAL GENETICS,"3,364",2.207,0.006100
ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,"3,329",2.207,0.007970
NEURAL COMPUTATION,"7,782",2.207,0.008240
VISUAL NEUROSCIENCE,"2,752",2.207,0.002350
AMERICAN JOURNAL OF INFECTION CONTROL,"5,892",2.206,0.013270
FOOD REVIEWS INTERNATIONAL,"1,080",2.205,0.001050
SOCIOLOGICAL METHODS & RESEARCH,"2,482",2.205,0.004000
JOURNAL OF CONTAMINANT HYDROLOGY,"4,570",2.204,0.006630
Advances in High Energy Physics,759,2.203,0.003760
JOURNAL OF FOOD SCIENCE AND TECHNOLOGY-MYSORE,"2,489",2.203,0.003180
AMERICAN JOURNAL OF PHYSICAL MEDICINE & REHABILITATION,"4,259",2.202,0.006860
JOURNAL OF SPINAL DISORDERS & TECHNIQUES,"3,653",2.202,0.006330
Journal of Gastrointestinal and Liver Diseases,"1,028",2.202,0.002840
NUCLEAR PHYSICS A,"17,523",2.202,0.017360
COGNITION & EMOTION,"5,594",2.201,0.011750
Frontiers in Computational Neuroscience,"1,096",2.201,0.005620
INTERNATIONAL JOURNAL OF IMPACT ENGINEERING,"4,723",2.201,0.007590
Influenza and Other Respiratory Viruses,"1,271",2.201,0.006380
ORGANIZATIONAL BEHAVIOR AND HUMAN DECISION PROCESSES,"8,268",2.201,0.011370
Current Hematologic Malignancy Reports,351,2.200,0.001810
FLUID PHASE EQUILIBRIA,"11,657",2.200,0.015130
THINKING & REASONING,524,2.200,0.001130
PATIENT EDUCATION AND COUNSELING,"8,834",2.199,0.020280
PATIENT EDUCATION AND COUNSELING,"8,834",2.199,0.020280
XENOBIOTICA,"3,329",2.199,0.004360
JOURNAL OF BIOMATERIALS APPLICATIONS,"1,372",2.197,0.002480
LUPUS,"5,299",2.197,0.009890
INTERNATIONAL ARCHIVES OF OCCUPATIONAL AND ENVIRONMENTAL HEALTH,"3,406",2.196,0.005240
JOURNAL OF ARCHAEOLOGICAL SCIENCE,"10,398",2.196,0.018330
JOURNAL OF ARCHAEOLOGICAL SCIENCE,"10,398",2.196,0.018330
Paediatric Respiratory Reviews,"1,189",2.196,0.002930
BMC MOLECULAR BIOLOGY,"2,252",2.194,0.005180
SCIENCE TECHNOLOGY & HUMAN VALUES,"1,495",2.194,0.002500
HUMAN PSYCHOPHARMACOLOGY-CLINICAL AND EXPERIMENTAL,"2,100",2.192,0.003640
PROCEEDINGS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,"17,231",2.192,0.018660
ACTA BIOCHIMICA ET BIOPHYSICA SINICA,"2,213",2.191,0.005080
LANGENBECKS ARCHIVES OF SURGERY,"3,097",2.191,0.007420
SYSTEMATICS AND BIODIVERSITY,562,2.191,0.001960
BMC Pregnancy and Childbirth,"2,570",2.190,0.009140
DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY,"8,566",2.190,0.016520
International Journal of Environmental Science and Technology,"1,680",2.190,0.003450
JOURNAL OF CLINICAL BIOCHEMISTRY AND NUTRITION,"1,261",2.190,0.003140
SEMICONDUCTOR SCIENCE AND TECHNOLOGY,"6,466",2.190,0.013460
Annals of Clinical Microbiology and Antimicrobials,645,2.189,0.001540
Geriatrics & Gerontology International,"1,092",2.188,0.003180
Geriatrics & Gerontology International,"1,092",2.188,0.003180
PATHOLOGY,"2,155",2.188,0.004460
UROLOGY,"19,376",2.188,0.029940
Chemistry Central Journal,"1,277",2.187,0.003580
EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY,"12,927",2.187,0.019620
AMERICAN MUSEUM NOVITATES,"2,218",2.186,0.001950
Journal of Mixed Methods Research,558,2.186,0.001510
PLASMA PHYSICS AND CONTROLLED FUSION,"6,851",2.186,0.016520
CONSERVATION GENETICS,"3,835",2.185,0.008910
JOURNAL OF SPORT & EXERCISE PSYCHOLOGY,"2,841",2.185,0.003200
JOURNAL OF SPORT & EXERCISE PSYCHOLOGY,"2,841",2.185,0.003200
Acta Crystallographica Section B-Structural Science Crystal Engineering and Materials,"9,932",2.184,0.004120
JOURNAL OF NANOPARTICLE RESEARCH,"10,038",2.184,0.025240
THERMOCHIMICA ACTA,"14,066",2.184,0.015170
JOURNAL OF APPLIED PHYSICS,"153,583",2.183,0.229910
SCIENTOMETRICS,"5,805",2.183,0.007810
SCIENTOMETRICS,"5,805",2.183,0.007810
Cyberpsychology Behavior and Social Networking,"1,396",2.182,0.006630
SCHOOL PSYCHOLOGY QUARTERLY,"1,039",2.182,0.001770
DIGESTIVE DISEASES,"1,994",2.181,0.006220
IEEE TRANSACTIONS ON ANTENNAS AND PROPAGATION,"20,318",2.181,0.044600
Virology Journal,"5,201",2.181,0.018420
ANNALS OF STATISTICS,"14,859",2.180,0.046290
Expert Review of Clinical Pharmacology,596,2.180,0.002490
HUMAN RESOURCE MANAGEMENT REVIEW,839,2.179,0.002980
JOURNAL OF ENVIRONMENTAL MONITORING,"5,276",2.179,0.013270
CARDIOLOGY,"2,166",2.177,0.005350
IEEE Transactions on Terahertz Science and Technology,751,2.177,0.005310
OPHTHALMIC AND PHYSIOLOGICAL OPTICS,"2,054",2.177,0.003110
NEUROSURGICAL REVIEW,"1,540",2.176,0.003370
AMERICAN FAMILY PHYSICIAN,"4,767",2.175,0.005950
SURGEON-JOURNAL OF THE ROYAL COLLEGES OF SURGEONS OF EDINBURGH AND IRELAND,897,2.175,0.002970
Insect Conservation and Diversity,552,2.174,0.002340
Diabetology & Metabolic Syndrome,626,2.173,0.002300
JOURNAL OF ORGANOMETALLIC CHEMISTRY,"21,867",2.173,0.015870
Psychology of Music,984,2.173,0.001550
COGNITIVE DEVELOPMENT,"1,818",2.172,0.002940
ENFERMEDADES INFECCIOSAS Y MICROBIOLOGIA CLINICA,"1,298",2.172,0.002940
DOMESTIC ANIMAL ENDOCRINOLOGY,"1,888",2.171,0.002440
Environmental Science-Processes & Impacts,619,2.171,0.002120
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS,"2,459",2.171,0.005920
IEEE TRANSACTIONS ON PARALLEL AND DISTRIBUTED SYSTEMS,"3,931",2.170,0.012220
JOURNAL OF THROMBOSIS AND THROMBOLYSIS,"1,957",2.169,0.006220
Materials Science and Engineering B-Advanced Functional Solid-State Materials,"10,171",2.169,0.012120
Attention Perception & Psychophysics,"2,286",2.168,0.012650
Attention Perception & Psychophysics,"2,286",2.168,0.012650
IEEE TRANSACTIONS ON VISUALIZATION AND COMPUTER GRAPHICS,"4,655",2.168,0.017130
INTERNATIONAL JOURNAL OF EXPERIMENTAL PATHOLOGY,"1,619",2.168,0.002900
Advances in Physical Organic Chemistry,348,2.167,0.000390
BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY,"1,250",2.167,0.003610
BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY,"1,250",2.167,0.003610
MODELLING AND SIMULATION IN MATERIALS SCIENCE AND ENGINEERING,"2,987",2.167,0.009790
PREVENTIVE VETERINARY MEDICINE,"4,921",2.167,0.008780
EXPERIMENTAL BIOLOGY AND MEDICINE,"5,422",2.165,0.009090
AJIDD-American Journal on Intellectual and Developmental Disabilities,455,2.164,0.002480
Archives of Womens Mental Health,"1,514",2.164,0.003790
Journal of Diabetes Research,301,2.164,0.001090
Fuzzy Optimization and Decision Making,495,2.163,0.001090
DIGESTIVE SURGERY,"1,748",2.162,0.003250
Food & Nutrition Research,384,2.162,0.001450
CRITICAL CARE CLINICS,"1,320",2.161,0.003160
EMPIRICAL SOFTWARE ENGINEERING,711,2.161,0.002750
Allergy Asthma & Immunology Research,563,2.160,0.002040
Swarm Intelligence,312,2.160,0.000800
AMERICAN JOURNAL OF MEDICAL GENETICS PART A,"9,420",2.159,0.026210
JOURNAL OF OCCUPATIONAL REHABILITATION,"1,503",2.159,0.003350
AMERICAN EDUCATIONAL RESEARCH JOURNAL,"3,049",2.157,0.006590
CURRENT ORGANIC CHEMISTRY,"4,443",2.157,0.008130
Journal of Natural Gas Science and Engineering,577,2.157,0.001590
World Mycotoxin Journal,492,2.157,0.001240
SEISMOLOGICAL RESEARCH LETTERS,"2,097",2.156,0.008370
CALIFORNIA LAW REVIEW,"1,890",2.155,0.003060
Chinese Journal of Cancer,981,2.155,0.003040
TETRAHEDRON-ASYMMETRY,"10,854",2.155,0.010760
Hormones & Cancer,363,2.154,0.001830
BIOCHEMISTRY AND CELL BIOLOGY-BIOCHIMIE ET BIOLOGIE CELLULAIRE,"2,652",2.152,0.004340
BIOORGANIC CHEMISTRY,"1,118",2.152,0.001370
PLANTA MEDICA,"11,216",2.152,0.011030
JOURNAL OF MOLECULAR RECOGNITION,"2,190",2.151,0.003990
International Wound Journal,"1,262",2.150,0.003160
POPULATION STUDIES-A JOURNAL OF DEMOGRAPHY,"1,329",2.150,0.001470
BIOTECHNOLOGY PROGRESS,"7,808",2.149,0.008460
SPACE WEATHER-THE INTERNATIONAL JOURNAL OF RESEARCH AND APPLICATIONS,850,2.149,0.002690
BEHAVIOURAL PHARMACOLOGY,"2,782",2.148,0.004290
Greenhouse Gases-Science and Technology,290,2.147,0.001230
PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,"13,391",2.147,0.031120
TELLUS SERIES B-CHEMICAL AND PHYSICAL METEOROLOGY,"3,643",2.147,0.006560
Human Genomics,666,2.146,0.002740
AMERICAN JOURNAL OF COMMUNITY PSYCHOLOGY,"4,025",2.145,0.005000
Insect Science,997,2.144,0.002500
LARYNGOSCOPE,"17,729",2.144,0.025590
PARASITE IMMUNOLOGY,"2,406",2.143,0.003720
PHYSICS OF PLASMAS,"23,623",2.142,0.050690
Physica Status Solidi-Rapid Research Letters,"2,040",2.142,0.008310
Archives of Cardiovascular Diseases,792,2.140,0.003720
FORENSIC SCIENCE INTERNATIONAL,"10,329",2.140,0.016720
Molecular Cytogenetics,432,2.140,0.001780
JOURNAL OF SOILS AND SEDIMENTS,"2,346",2.139,0.006920
ELECTROANALYSIS,"10,216",2.138,0.012990
GENE,"21,526",2.138,0.025590
HUMAN IMMUNOLOGY,"4,924",2.138,0.009920
CELLS TISSUES ORGANS,"2,067",2.137,0.004220
INJURY-INTERNATIONAL JOURNAL OF THE CARE OF THE INJURED,"9,041",2.137,0.017920
TISSUE ANTIGENS,"3,770",2.137,0.004510
TOXICOLOGIC PATHOLOGY,"4,138",2.137,0.005400
AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS,"2,369",2.136,0.004180
JOURNAL OF CARDIOVASCULAR PHARMACOLOGY,"5,699",2.135,0.007700
JOURNAL OF NONLINEAR SCIENCE,812,2.135,0.003640
COMPUTERS & STRUCTURES,"9,487",2.134,0.013880
LANGUAGE AND COGNITIVE PROCESSES,"2,123",2.134,0.004710
Minerva Anestesiologica,"1,821",2.134,0.005100
JOURNAL OF SOLID STATE CHEMISTRY,"21,321",2.133,0.022040
PSYCHIATRIC CLINICS OF NORTH AMERICA,"2,171",2.133,0.003790
Structural Control & Health Monitoring,"1,128",2.133,0.003410
Perspectives on Politics,"1,032",2.132,0.006570
COMPUTATIONAL MATERIALS SCIENCE,"11,851",2.131,0.026650
INTERMETALLICS,"6,969",2.131,0.015170
INTERNATIONAL BIODETERIORATION & BIODEGRADATION,"4,585",2.131,0.007590
JOURNAL OF DEVELOPMENTAL AND BEHAVIORAL PEDIATRICS,"3,034",2.129,0.005440
JOURNAL OF DEVELOPMENTAL AND BEHAVIORAL PEDIATRICS,"3,034",2.129,0.005440
International Journal of Clinical Oncology,"1,716",2.128,0.004530
JOURNAL OF MOLECULAR CATALYSIS B-ENZYMATIC,"5,533",2.128,0.009380
ATTACHMENT & HUMAN DEVELOPMENT,"1,199",2.127,0.002080
QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY,"4,280",2.127,0.012210
QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY,"4,280",2.127,0.012210
SYNAPSE,"4,816",2.127,0.006520
INTERNATIONAL JOURNAL OF BEHAVIORAL MEDICINE,"1,543",2.126,0.003230
JOURNAL OF BIOMEDICAL INFORMATICS,"2,899",2.126,0.009710
MICROVASCULAR RESEARCH,"3,638",2.126,0.006160
BREEDING SCIENCE,"1,223",2.125,0.002010
Management Accounting Research,935,2.125,0.001030
PLANT CELL TISSUE AND ORGAN CULTURE,"4,856",2.125,0.005790
ADVANCES IN HEALTH SCIENCES EDUCATION,"1,276",2.124,0.004790
ADVANCES IN HEALTH SCIENCES EDUCATION,"1,276",2.124,0.004790
JOURNAL OF ADDICTIVE DISEASES,"1,089",2.123,0.002290
KIDNEY & BLOOD PRESSURE RESEARCH,"1,067",2.123,0.002620
Preventing Chronic Disease,"2,633",2.123,0.008790
Preventing Chronic Disease,"2,633",2.123,0.008790
GEO-MARINE LETTERS,"1,568",2.122,0.002300
FEMS MICROBIOLOGY LETTERS,"16,900",2.121,0.016900
FUNDAMENTAL & CLINICAL PHARMACOLOGY,"2,067",2.121,0.003050
HORMONE AND METABOLIC RESEARCH,"3,994",2.121,0.006970
PLANT PATHOLOGY,"4,824",2.121,0.007090
Polskie Archiwum Medycyny Wewnetrznej-Polish Archives of Internal Medicine,811,2.121,0.001740
BEST PRACTICE & RESEARCH CLINICAL HAEMATOLOGY,"1,266",2.120,0.003220
GROUP DECISION AND NEGOTIATION,822,2.120,0.001250
Health and Quality of Life Outcomes,"4,539",2.120,0.010390
Health and Quality of Life Outcomes,"4,539",2.120,0.010390
JOURNAL OF PALEOLIMNOLOGY,"3,316",2.120,0.005380
PEDIATRIC CLINICS OF NORTH AMERICA,"2,507",2.120,0.005370
PERMAFROST AND PERIGLACIAL PROCESSES,"1,413",2.119,0.002660
JOURNAL OF THE ROYAL SOCIETY OF MEDICINE,"2,961",2.118,0.003570
CURRENT ORGANIC SYNTHESIS,853,2.117,0.001710
JOURNAL OF INTERNATIONAL MONEY AND FINANCE,"2,424",2.117,0.005910
JOURNAL OF THEORETICAL BIOLOGY,"17,826",2.116,0.025670
AMERICAN JOURNAL OF CRITICAL CARE,"1,851",2.115,0.002540
Mobile DNA,304,2.114,0.001130
Transcultural Psychiatry,719,2.114,0.001860
CLINICAL OTOLARYNGOLOGY,"2,311",2.113,0.002930
SEXUAL ABUSE-A JOURNAL OF RESEARCH AND TREATMENT,985,2.113,0.001510
PeerJ,655,2.112,0.002770
ARTIFICIAL INTELLIGENCE REVIEW,996,2.111,0.002070
JOURNAL OF FINANCIAL MARKETS,847,2.111,0.003840
IEEE PHOTONICS TECHNOLOGY LETTERS,"14,028",2.110,0.031460
INTERNATIONAL ORTHOPAEDICS,"5,708",2.110,0.014330
JOURNAL OF INVERTEBRATE PATHOLOGY,"4,550",2.110,0.007500
Particuology,"1,255",2.110,0.004270
