Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score
THERIOGENOLOGY,"10,357",2.073,0.017260
JOURNAL OF APPLIED PHYSICS,"115,445",2.072,0.322380
EUROPEAN HEART JOURNAL SUPPLEMENTS,"1,068",2.071,0.003520
MOLECULAR DIVERSITY,649,2.071,0.002130
CORPORATE GOVERNANCE-AN INTERNATIONAL REVIEW,"1,463",2.068,0.017540
INTERNATIONAL JOURNAL OF PRODUCTION ECONOMICS,"6,120",2.068,0.013610
STRUCTURAL HEALTH MONITORING-AN INTERNATIONAL JOURNAL,376,2.068,0.001970
COMMUNICATIONS IN MATHEMATICAL PHYSICS,"14,393",2.067,0.044040
PLANETARY AND SPACE SCIENCE,"5,125",2.067,0.017290
ULTRAMICROSCOPY,"5,007",2.067,0.016390
BIODIVERSITY AND CONSERVATION,"5,053",2.066,0.016350
CLINICAL ORTHOPAEDICS AND RELATED RESEARCH,"29,213",2.065,0.040500
Clinical Breast Cancer,"1,021",2.065,0.004720
Journal of Studies on Alcohol and Drugs,"5,927",2.065,0.011010
Journal of Studies on Alcohol and Drugs,"5,927",2.065,0.011010
Evidence-based Complementary and Alternative Medicine,815,2.064,0.002660
Transplant Infectious Disease,980,2.063,0.003420
Translational Research,459,2.062,0.002530
CLINICAL OBSTETRICS AND GYNECOLOGY,"1,895",2.061,0.004630
GEOSTANDARDS AND GEOANALYTICAL RESEARCH,433,2.061,0.002500
MELANOMA RESEARCH,"1,779",2.061,0.004550
TOXICOLOGY IN VITRO,"3,390",2.060,0.009850
COMPUTERS & EDUCATION,"1,988",2.059,0.003910
COMPUTERS & EDUCATION,"1,988",2.059,0.003910
GEOLOGICAL MAGAZINE,"3,038",2.059,0.004400
COLLOID AND POLYMER SCIENCE,"4,826",2.057,0.008900
Baltic Journal of Road and Bridge Engineering,132,2.056,0.000240
CANCER DETECTION AND PREVENTION,"1,477",2.056,0.004300
EXPERIMENTAL AND MOLECULAR PATHOLOGY,"1,609",2.056,0.004620
EARTH SURFACE PROCESSES AND LANDFORMS,"4,410",2.055,0.009670
JOURNAL OF PHARMACOKINETICS AND PHARMACODYNAMICS,558,2.055,0.002080
HEMATOLOGY-ONCOLOGY CLINICS OF NORTH AMERICA,"1,511",2.054,0.004170
ORIGINS OF LIFE AND EVOLUTION OF BIOSPHERES,"1,520",2.053,0.002840
Parasites & Vectors,90,2.053,0.000650
JOURNAL OF HEREDITY,"5,769",2.052,0.008780
SOCIAL PSYCHIATRY AND PSYCHIATRIC EPIDEMIOLOGY,"3,857",2.052,0.010340
SOCIAL PSYCHIATRY AND PSYCHIATRIC EPIDEMIOLOGY,"3,857",2.052,0.010340
IEEE-ACM TRANSACTIONS ON NETWORKING,"5,263",2.051,0.014400
INFECTION,"1,985",2.051,0.004560
PLANT SCIENCE,"8,043",2.050,0.017120
INDUSTRIAL RELATIONS,"1,264",2.049,0.004760
JOURNAL OF INFORMATION TECHNOLOGY,879,2.049,0.001900
JOURNAL OF INFORMATION TECHNOLOGY,879,2.049,0.001900
Methods in Cell Biology,"2,528",2.049,0.008100
MATHEMATICAL PROGRAMMING,"6,010",2.048,0.015200
EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY,"8,930",2.047,0.015820
AQUATIC SCIENCES,"1,250",2.045,0.003750
JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY,"5,457",2.045,0.009900
VASCULAR PHARMACOLOGY,"1,228",2.044,0.005130
INTEGRATED COMPUTER-AIDED ENGINEERING,254,2.042,0.000710
MOLECULAR REPRODUCTION AND DEVELOPMENT,"5,660",2.041,0.010540
SOCIOLOGY OF HEALTH & ILLNESS,"1,904",2.041,0.004360
BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,"6,285",2.040,0.016520
Ecological Complexity,365,2.040,0.002050
GPS SOLUTIONS,407,2.040,0.001960
IEEE SOFTWARE,"2,495",2.039,0.003940
PLASMA CHEMISTRY AND PLASMA PROCESSING,"1,218",2.039,0.003080
MOLECULAR BIOLOGY REPORTS,856,2.038,0.001930
PHILOSOPHY & PUBLIC AFFAIRS,"1,377",2.038,0.001920
Transportmetrica,82,2.038,0.000870
Transportmetrica,82,2.038,0.000870
PLANTA MEDICA,"9,863",2.037,0.012210
NEUROPEPTIDES,"1,426",2.036,0.003750
IEEE Transactions on Robotics,"6,904",2.035,0.011980
Advances in Theoretical and Mathematical Physics,"2,275",2.034,0.004840
DESALINATION,"11,695",2.034,0.026250
JOURNAL OF RADIATION RESEARCH,"1,032",2.034,0.003140
NEUROIMMUNOMODULATION,979,2.034,0.002870
BOSTON UNIVERSITY LAW REVIEW,654,2.033,0.002050
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART A-SYSTEMS AND HUMANS,"2,379",2.033,0.006050
WEED RESEARCH,"2,068",2.033,0.003710
PALLIATIVE MEDICINE,"2,044",2.031,0.005970
ZOOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,"2,529",2.031,0.005930
JOURNAL OF RESEARCH IN CRIME AND DELINQUENCY,"1,343",2.030,0.002440
ACM TRANSACTIONS ON SOFTWARE ENGINEERING AND METHODOLOGY,797,2.029,0.002160
INORGANIC CHEMISTRY COMMUNICATIONS,"5,550",2.029,0.014990
CHEMOTHERAPY,"1,270",2.028,0.002320
SOIL USE AND MANAGEMENT,"1,509",2.027,0.004040
DISEASE MARKERS,790,2.026,0.002920
MAGNETIC RESONANCE IMAGING,"4,670",2.026,0.013310
CARBOHYDRATE RESEARCH,"13,024",2.025,0.018560
INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN ENGINEERING,"11,897",2.025,0.034020
INTERNATIONAL JOURNAL OF DEVELOPMENTAL NEUROSCIENCE,"2,089",2.025,0.005660
RADIOLOGIC CLINICS OF NORTH AMERICA,"2,143",2.025,0.003630
ROFO-FORTSCHRITTE AUF DEM GEBIET DER RONTGENSTRAHLEN UND DER BILDGEBENDEN VERFAHREN,"2,089",2.025,0.003970
PULMONARY PHARMACOLOGY & THERAPEUTICS,"1,368",2.024,0.004390
TECHNOLOGY IN CANCER RESEARCH & TREATMENT,"1,037",2.023,0.004710
CATALYSIS LETTERS,"8,132",2.021,0.016920
JOURNAL OF BIOCHEMISTRY AND MOLECULAR BIOLOGY,"1,394",2.021,0.005440
Pituitary,737,2.021,0.002390
ULTRASOUND IN MEDICINE AND BIOLOGY,"5,723",2.021,0.013380
Advances in Experimental Medicine and Biology,"9,103",2.020,0.024440
Trials,307,2.020,0.002510
CLINICAL BIOCHEMISTRY,"4,104",2.019,0.012700
ETHOLOGY,"3,314",2.019,0.009360
EUROPEAN PHYSICAL JOURNAL E,"2,973",2.019,0.015170
MEDIATORS OF INFLAMMATION,"1,033",2.019,0.003200
EXPERT OPINION ON PHARMACOTHERAPY,"2,764",2.018,0.011260
LARYNGOSCOPE,"14,203",2.018,0.026850
Tree Genetics & Genomes,370,2.018,0.002040
JOURNAL OF FLUORESCENCE,"1,787",2.017,0.007100
AGRICULTURAL WATER MANAGEMENT,"3,386",2.016,0.009740
Economics & Human Biology,398,2.016,0.002240
Economics & Human Biology,398,2.016,0.002240
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS,"1,507",2.016,0.004840
PLANT FOODS FOR HUMAN NUTRITION,"1,012",2.016,0.001390
QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY,"1,865",2.016,0.007170
QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY,"1,865",2.016,0.007170
Journal of Business Economics and Management,163,2.015,0.000170
MATERIALS CHEMISTRY AND PHYSICS,"10,486",2.015,0.033290
PARASITE IMMUNOLOGY,"2,240",2.014,0.004210
WATER RESOURCES MANAGEMENT,"1,275",2.013,0.003160
NEPHRON EXPERIMENTAL NEPHROLOGY,462,2.012,0.002810
HEALTH ECONOMICS,"3,015",2.011,0.012120
HEALTH ECONOMICS,"3,015",2.011,0.012120
IEEE TRANSACTIONS ON ANTENNAS AND PROPAGATION,"14,253",2.011,0.036650
INTERNATIONAL JOURNAL OF CIRCUIT THEORY AND APPLICATIONS,727,2.011,0.001360
SOLAR ENERGY,"5,723",2.011,0.012300
JOURNAL OF CONTAMINANT HYDROLOGY,"3,382",2.010,0.007630
PHYSICS LETTERS A,"26,352",2.009,0.070870
JOURNAL OF SEDIMENTARY RESEARCH,"3,261",2.008,0.007250
EUROPEAN JOURNAL OF PAEDIATRIC NEUROLOGY,828,2.007,0.002710
JOURNAL OF BIOMEDICAL SCIENCE,"1,513",2.007,0.005480
COMPOSITE STRUCTURES,"5,085",2.006,0.018230
AUK,"5,796",2.005,0.010080
CLINICAL TRANSPLANTATION,"3,113",2.004,0.010290
AVIAN DISEASES,"4,545",2.003,0.006280
ADVANCES IN PHYSICAL ORGANIC CHEMISTRY,435,2.000,0.000440
Developmental Disabilities Research Reviews,107,2.000,0.000410
EXTREMOPHILES,"1,457",2.000,0.005440
INTERNATIONAL ORGANIZATION,"3,465",2.000,0.008460
JOURNAL OF DATABASE MANAGEMENT,273,2.000,0.000960
JOURNAL OF DENTISTRY,"3,271",2.000,0.008460
JOURNAL OF FAMILY PSYCHOLOGY,"2,536",2.000,0.008290
JOURNAL OF NON-NEWTONIAN FLUID MECHANICS,"4,257",2.000,0.010150
Journal of Agrarian Change,305,2.000,0.001320
LANGUAGE AND COGNITIVE PROCESSES,"1,364",2.000,0.003320
New Biotechnology,37,2.000,0.000120
SCIENTIFIC STUDIES OF READING,654,2.000,0.002340
MARINE BIOLOGY,"13,964",1.999,0.023410
JOURNAL OF MICROMECHANICS AND MICROENGINEERING,"6,725",1.997,0.028590
JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY,"2,098",1.995,0.005400
JOURNAL OF SYNCHROTRON RADIATION,"2,770",1.994,0.012320
Twin Research and Human Genetics,863,1.994,0.007500
INTERNATIONAL JOURNAL OF ROBOTICS RESEARCH,"3,236",1.993,0.006820
PHYSICS OF THE EARTH AND PLANETARY INTERIORS,"5,835",1.993,0.017990
APPLIED PHYSICS B-LASERS AND OPTICS,"8,346",1.992,0.030730
VADOSE ZONE JOURNAL,"1,516",1.991,0.008310
JOURNAL OF ORGANIZATIONAL BEHAVIOR,"4,026",1.990,0.008890
STATISTICS IN MEDICINE,"11,619",1.990,0.038490
ARCHIVUM IMMUNOLOGIAE ET THERAPIAE EXPERIMENTALIS,822,1.989,0.002760
COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING,604,1.989,0.002060
Journal of Field Robotics,368,1.989,0.001940
Microbial Drug Resistance,"1,097",1.989,0.002980
COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS,"15,163",1.988,0.040250
RESOURCES CONSERVATION AND RECYCLING,"2,119",1.987,0.005100
CORNELL LAW REVIEW,"1,009",1.985,0.002290
Neonatology,402,1.984,0.002360
ANTONIE VAN LEEUWENHOEK INTERNATIONAL JOURNAL OF GENERAL AND MOLECULAR MICROBIOLOGY,"3,475",1.983,0.005580
CALIFORNIA MANAGEMENT REVIEW,"3,085",1.983,0.003430
COUNSELING PSYCHOLOGIST,"1,304",1.983,0.002500
INTERNATIONAL JOURNAL OF GERIATRIC PSYCHIATRY,"4,825",1.981,0.011660
INTERNATIONAL JOURNAL OF GERIATRIC PSYCHIATRY,"4,825",1.981,0.011660
JOURNAL OF ARTIFICIAL INTELLIGENCE RESEARCH,"2,238",1.981,0.005050
PUBLIC UNDERSTANDING OF SCIENCE,670,1.981,0.002520
INTERNATIONAL JOURNAL OF MOLECULAR MEDICINE,"3,794",1.980,0.013750
STUDIES IN FAMILY PLANNING,"1,012",1.980,0.001920
EUROPEAN UNION POLITICS,454,1.979,0.002770
INTEGRATIVE AND COMPARATIVE BIOLOGY,"2,013",1.979,0.010680
CURRENT HIV RESEARCH,692,1.978,0.003960
INTERNATIONAL JOURNAL OF ORAL & MAXILLOFACIAL IMPLANTS,"5,440",1.978,0.009570
PATIENT EDUCATION AND COUNSELING,"4,480",1.975,0.014840
PATIENT EDUCATION AND COUNSELING,"4,480",1.975,0.014840
ASSESSMENT,"1,074",1.974,0.003960
EYE,"3,487",1.974,0.012040
NUTRITION AND CANCER-AN INTERNATIONAL JOURNAL,"3,788",1.974,0.006740
ANNALS OF NUTRITION AND METABOLISM,"1,443",1.970,0.003570
ESTUARINE COASTAL AND SHELF SCIENCE,"8,061",1.970,0.021870
Applied Physiology Nutrition and Metabolism-Physiologie appliquee nutrition et metabolisme,747,1.968,0.004550
EUROPEAN PHYSICAL JOURNAL A,"3,488",1.968,0.019410
IEEE JOURNAL OF QUANTUM ELECTRONICS,"9,834",1.968,0.014300
JOURNAL OF THE RENIN-ANGIOTENSIN-ALDOSTERONE SYSTEM,487,1.968,0.001580
EUROPEAN JOURNAL OF PROTISTOLOGY,746,1.966,0.001550
INFORMATION SYSTEMS,"1,022",1.966,0.002250
JOURNAL OF CHEMICAL THERMODYNAMICS,"4,297",1.966,0.010850
JOURNAL OF PERIODONTAL RESEARCH,"2,549",1.966,0.004890
DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY,"5,621",1.965,0.020780
American Journal of Cardiovascular Drugs,566,1.964,0.002520
JOURNAL OF PHYSICS-CONDENSED MATTER,"32,093",1.964,0.135670
Biomedical Materials,492,1.963,0.002360
VETERINARY IMMUNOLOGY AND IMMUNOPATHOLOGY,"4,958",1.963,0.009360
NUTRITION IN CLINICAL PRACTICE,870,1.962,0.002910
APPLIED GEOCHEMISTRY,"5,667",1.961,0.014440
JOURNAL OF LAW ECONOMICS & ORGANIZATION,"1,865",1.961,0.005230
ARTIFICIAL LIFE,"1,070",1.960,0.001910
JOURNAL OF FOOD PROTECTION,"11,462",1.960,0.021550
AUSTRALIAN JOURNAL OF CHEMISTRY,"5,409",1.959,0.009440
JOURNAL OF COMPARATIVE PSYCHOLOGY,"2,493",1.959,0.005160
JOURNAL OF COMPARATIVE PSYCHOLOGY,"2,493",1.959,0.005160
METABOLIC BRAIN DISEASE,869,1.959,0.002060
COMPUTER PHYSICS COMMUNICATIONS,"8,103",1.958,0.019400
TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,915,1.958,0.003490
TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,915,1.958,0.003490
JOURNAL OF BIOCHEMICAL AND MOLECULAR TOXICOLOGY,890,1.957,0.002250
PHARMACEUTICAL STATISTICS,208,1.957,0.001920
SEDIMENTARY GEOLOGY,"5,825",1.957,0.011800
EUROPEAN JOURNAL OF ORAL SCIENCES,"2,340",1.956,0.007280
EUROPEAN SPINE JOURNAL,"4,234",1.956,0.014970
INTERNATIONAL JOURNAL OF MACHINE TOOLS & MANUFACTURE,"5,189",1.956,0.012940
JOURNAL OF BIOSCIENCES,"1,274",1.956,0.004460
AICHE JOURNAL,"15,043",1.955,0.023640
JOURNAL OF MATERIALS SCIENCE-MATERIALS IN MEDICINE,"6,044",1.955,0.014690
MEAT SCIENCE,"8,156",1.954,0.013450
JOURNAL OF MAMMALOGY,"6,034",1.953,0.010040
JOURNAL OF SCHOOL HEALTH,"1,643",1.953,0.005160
JOURNAL OF SCHOOL HEALTH,"1,643",1.953,0.005160
NEUROREHABILITATION,762,1.953,0.002460
RISK ANALYSIS,"3,889",1.953,0.010920
RISK ANALYSIS,"3,889",1.953,0.010920
PSYCHOLOGICAL RESEARCH-PSYCHOLOGISCHE FORSCHUNG,"1,670",1.952,0.004840
CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,"15,819",1.951,0.021070
BURNS,"4,075",1.950,0.008190
COMPLEMENTARY THERAPIES IN MEDICINE,741,1.950,0.001640
FOREST ECOLOGY AND MANAGEMENT,"15,088",1.950,0.039130
CARDIOVASCULAR AND INTERVENTIONAL RADIOLOGY,"2,747",1.949,0.008280
JOURNAL OF RENAL NUTRITION,846,1.949,0.002800
IEEE TRANSACTIONS ON DEVICE AND MATERIALS RELIABILITY,962,1.947,0.007250
INTERNATIONAL JOURNAL OF HEAT AND MASS TRANSFER,"18,177",1.947,0.040400
JOURNAL OF BIOCHEMISTRY,"8,062",1.945,0.016340
ENERGY CONVERSION AND MANAGEMENT,"6,791",1.944,0.019330
JOURNAL OF THE AMERICAN CERAMIC SOCIETY,"27,943",1.944,0.047980
Worldviews on Evidence-Based Nursing,234,1.944,0.000910
Worldviews on Evidence-Based Nursing,234,1.944,0.000910
CONTROL ENGINEERING PRACTICE,"2,883",1.943,0.006690
BIOLOGICAL BULLETIN,"4,491",1.942,0.004170
FOOD QUALITY AND PREFERENCE,"2,176",1.941,0.004060
Human Vaccines,343,1.940,0.002120
MATERIALS LETTERS,"16,195",1.940,0.063520
TUMOR BIOLOGY,873,1.940,0.002360
REVIEWS IN FISHERIES SCIENCE,614,1.939,0.001700
ACCOUNTING REVIEW,"3,278",1.938,0.010190
ACM Transactions on Sensor Networks,341,1.938,0.002360
IEEE TRANSACTIONS ON POWER SYSTEMS,"10,890",1.938,0.019220
Neuron Glia Biology,332,1.938,0.002550
CLINICAL AND EXPERIMENTAL PHARMACOLOGY AND PHYSIOLOGY,"4,350",1.936,0.012990
RESPIRATION,"2,164",1.935,0.005610
TECTONOPHYSICS,"19,125",1.935,0.022900
JOURNAL OF PALEOLIMNOLOGY,"2,572",1.934,0.005470
JOURNAL OF SHOULDER AND ELBOW SURGERY,"3,671",1.934,0.009090
BIOMETRIKA,"13,205",1.933,0.017720
CATENA,"3,550",1.933,0.008360
JOURNAL OF NUCLEAR MATERIALS,"14,092",1.933,0.030360
IDRUGS,491,1.932,0.001940
EUROPEAN JOURNAL OF PLANT PATHOLOGY,"2,874",1.931,0.007900
VIBRATIONAL SPECTROSCOPY,"2,174",1.931,0.006590
ANNUAL REVIEW OF ANTHROPOLOGY,"2,035",1.929,0.004080
Zeitschrift fur Psychiatrie Psychologie und Psychotherapie,146,1.929,0.000310
INTERNATIONAL JOURNAL OF ENERGY RESEARCH,"1,783",1.928,0.004260
Journal of Display Technology,424,1.928,0.003380
ARCHIVES OF MICROBIOLOGY,"6,142",1.927,0.008380
OPHTHALMIC EPIDEMIOLOGY,817,1.927,0.002900
CHEMISTRY & BIODIVERSITY,"1,620",1.926,0.009440
JOURNAL OF AUTOMATED REASONING,522,1.926,0.001300
AQUACULTURE,"18,803",1.925,0.027530
EARLY CHILDHOOD RESEARCH QUARTERLY,"1,073",1.925,0.002570
European Journal of Inflammation,97,1.925,0.000230
NEUROSCIENCE LETTERS,"28,882",1.925,0.067220
INTERNATIONAL JOURNAL OF COAL GEOLOGY,"1,930",1.924,0.003520
GROUP & ORGANIZATION MANAGEMENT,"1,014",1.923,0.002040
QUALITATIVE HEALTH RESEARCH,"2,447",1.923,0.005640
APPLIED THERMAL ENGINEERING,"4,490",1.922,0.016440
JOURNAL OF MICROELECTROMECHANICAL SYSTEMS,"4,714",1.922,0.017060
ORAL DISEASES,"1,681",1.922,0.004800
JOURNAL OF HUMAN NUTRITION AND DIETETICS,942,1.921,0.002420
JOURNAL OF MEDICAL ENTOMOLOGY,"5,297",1.921,0.011470
JOURNAL OF VOLCANOLOGY AND GEOTHERMAL RESEARCH,"8,450",1.921,0.020330
ICES JOURNAL OF MARINE SCIENCE,"5,689",1.920,0.015470
Journal of Minimally Invasive Gynecology,"1,037",1.920,0.005420
BIRTH-ISSUES IN PERINATAL CARE,"1,177",1.919,0.003040
BIRTH-ISSUES IN PERINATAL CARE,"1,177",1.919,0.003040
ARCHIVES OF OTOLARYNGOLOGY-HEAD & NECK SURGERY,"8,470",1.918,0.013140
ENVIRONMENT,548,1.918,0.001750
ENVIRONMENT,548,1.918,0.001750
ANNALS OF CLINICAL BIOCHEMISTRY,"2,191",1.917,0.004130
Clinical Trials,609,1.917,0.006300
JOURNAL OF GERIATRIC PSYCHIATRY AND NEUROLOGY,938,1.915,0.002810
ANNALS OF OCCUPATIONAL HYGIENE,"1,942",1.914,0.003590
Clinical Genitourinary Cancer,221,1.914,0.001200
JOURNAL OF BIOMATERIALS APPLICATIONS,523,1.914,0.001270
JOURNAL OF URBAN ECONOMICS,"2,303",1.914,0.009040
MODERN LANGUAGE JOURNAL,"1,200",1.914,0.001830
IEEE MICROWAVE AND WIRELESS COMPONENTS LETTERS,"3,341",1.913,0.027210
Zoonoses and Public Health,265,1.912,0.001380
ADAPTIVE BEHAVIOR,543,1.911,0.001450
ADAPTIVE BEHAVIOR,543,1.911,0.001450
INTERNATIONAL JOURNAL OF NURSING STUDIES,"2,137",1.910,0.005310
INTERNATIONAL JOURNAL OF NURSING STUDIES,"2,137",1.910,0.005310
JOURNAL OF PHYSICS B-ATOMIC MOLECULAR AND OPTICAL PHYSICS,"13,733",1.910,0.037600
JOURNAL OF RESEARCH IN SCIENCE TEACHING,"3,494",1.910,0.004240
ARCHIVES OF VIROLOGY,"6,680",1.909,0.013750
Acta Orthopaedica,"6,086",1.909,0.009730
Channels,186,1.908,0.001490
JOURNAL OF BANKING & FINANCE,"4,369",1.908,0.013460
RELIABILITY ENGINEERING & SYSTEM SAFETY,"3,890",1.908,0.009380
ONCOLOGY NURSING FORUM,"2,231",1.907,0.004350
ONCOLOGY NURSING FORUM,"2,231",1.907,0.004350
INTERNATIONAL JOURNAL OF ROBUST AND NONLINEAR CONTROL,"1,577",1.906,0.005580
FOUNDATIONS OF COMPUTATIONAL MATHEMATICS,370,1.905,0.004390
Surgical Innovation,339,1.905,0.001810
ACCOUNTING ORGANIZATIONS AND SOCIETY,"2,215",1.904,0.002080
ACM TRANSACTIONS ON MATHEMATICAL SOFTWARE,"2,228",1.904,0.004750
CALPHAD-COMPUTER COUPLING OF PHASE DIAGRAMS AND THERMOCHEMISTRY,"1,747",1.904,0.003620
Methods in Enzymology,"25,959",1.904,0.041590
IEEE TRANSACTIONS ON WIRELESS COMMUNICATIONS,"6,721",1.903,0.045200
ECONOMIC JOURNAL,"7,509",1.902,0.022770
JOURNAL OF ECONOMETRICS,"8,122",1.902,0.034510
JOURNAL OF ECONOMETRICS,"8,122",1.902,0.034510
SCIENCE TECHNOLOGY & HUMAN VALUES,"1,056",1.902,0.002250
COGNITION & EMOTION,"3,436",1.901,0.008220
INTERNATIONAL JOURNAL OF WILDLAND FIRE,"1,405",1.901,0.004910
MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,"32,073",1.901,0.111420
SYNTHETIC METALS,"14,548",1.901,0.019620
HERPETOLOGICAL MONOGRAPHS,323,1.900,0.000450
INVERSE PROBLEMS,"4,023",1.900,0.014070
Nanoscale and Microscale Thermophysical Engineering,112,1.900,0.000910
MOLECULAR AND CELLULAR PROBES,"1,611",1.899,0.004300
REVIEW OF GENERAL PSYCHOLOGY,"1,249",1.898,0.003870
JOURNAL OF COMPARATIVE PHYSIOLOGY B-BIOCHEMICAL SYSTEMIC AND ENVIRONMENTAL PHYSIOLOGY,"2,398",1.897,0.004930
NEUROSURGICAL REVIEW,"1,120",1.897,0.002830
Foodborne Pathogens and Disease,714,1.896,0.004310
MOLECULAR AND CELLULAR BIOCHEMISTRY,"8,139",1.896,0.019710
BMC Medical Informatics and Decision Making,604,1.895,0.003570
INTERNATIONAL JOURNAL OF EXPERIMENTAL PATHOLOGY,"1,099",1.895,0.003220
JOURNAL OF BONE AND MINERAL METABOLISM,"1,291",1.894,0.004900
Journal of Applied Meteorology and Climatology,"7,190",1.894,0.017960
SYSTEMATICS AND BIODIVERSITY,258,1.894,0.001790
BLOOD PURIFICATION,"1,104",1.893,0.002750
JOURNAL OF MICROENCAPSULATION,"1,660",1.890,0.002830
PALAEONTOLOGY,"2,712",1.890,0.006590
Evolutionary Bioinformatics,"1,097",1.889,0.008310
REVIEW OF RESEARCH IN EDUCATION,565,1.889,0.000580
INTERNATIONAL GEOLOGY REVIEW,"2,144",1.888,0.004290
CURRENT ALLERGY AND ASTHMA REPORTS,806,1.887,0.003310
ANNUAL REVIEWS IN CONTROL,441,1.886,0.001870
BMC GASTROENTEROLOGY,645,1.886,0.002730
CLINICAL CHEMISTRY AND LABORATORY MEDICINE,"3,682",1.886,0.012700
LANGUAGE,"2,309",1.886,0.002990
JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY,"3,737",1.885,0.006860
JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY,"3,737",1.885,0.006860
JOURNAL OF HEALTH ECONOMICS,"3,137",1.885,0.012330
JOURNAL OF HEALTH ECONOMICS,"3,137",1.885,0.012330
SUPRAMOLECULAR CHEMISTRY,"2,030",1.885,0.003520
ARCHIVES OF MEDICAL RESEARCH,"2,088",1.884,0.006260
JOURNAL OF OCCUPATIONAL AND ENVIRONMENTAL MEDICINE,"4,511",1.882,0.011590
JOURNAL OF REHABILITATION MEDICINE,"1,960",1.882,0.007780
RHEOLOGICA ACTA,"2,820",1.882,0.005510
TOURISM MANAGEMENT,"2,635",1.882,0.003510
Family Business Review,701,1.881,0.000500
INTERNATIONAL JOURNAL FOR QUALITY IN HEALTH CARE,"1,563",1.881,0.005310
INTERNATIONAL JOURNAL FOR QUALITY IN HEALTH CARE,"1,563",1.881,0.005310
BMC MUSCULOSKELETAL DISORDERS,"1,354",1.880,0.008670
GERONTOLOGIST,"5,220",1.880,0.008060
AMERICAN JOURNAL OF SPEECH-LANGUAGE PATHOLOGY,825,1.879,0.001490
MATERIALS RESEARCH BULLETIN,"8,662",1.879,0.017740
NEURAL NETWORKS,"6,488",1.879,0.011870
NEUROPSYCHOLOGICAL REHABILITATION,842,1.879,0.001800
CANCER NURSING,"1,875",1.878,0.003220
CANCER NURSING,"1,875",1.878,0.003220
MOLECULES AND CELLS,"1,960",1.878,0.008250
PERSONALITY AND INDIVIDUAL DIFFERENCES,"8,581",1.878,0.020860
JOURNAL OF HUMAN RESOURCES,"2,638",1.877,0.010190
HEALTH CARE MANAGEMENT REVIEW,910,1.875,0.002320
Proteomics Clinical Applications,552,1.875,0.002670
BIODEGRADATION,"1,774",1.873,0.003430
BULLETIN OF MATHEMATICAL BIOLOGY,"2,529",1.873,0.007860
DIABETES EDUCATOR,"1,262",1.873,0.003150
INTERNATIONAL JOURNAL OF RESEARCH IN MARKETING,"1,477",1.873,0.003190
AUSTRALIAN JOURNAL OF GRAPE AND WINE RESEARCH,695,1.872,0.001750
ECOLOGICAL MODELLING,"9,385",1.871,0.025390
EUROPACE,"2,342",1.871,0.009680
JOURNAL OF CARDIOVASCULAR PHARMACOLOGY AND THERAPEUTICS,482,1.871,0.001720
JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY B-BIOLOGY,"3,952",1.871,0.005630
HYDROLOGICAL PROCESSES,"7,644",1.870,0.021620
JOURNAL OF ACCOUNTING RESEARCH,"2,981",1.870,0.007970
PERMAFROST AND PERIGLACIAL PROCESSES,932,1.870,0.002190
HEMATOLOGICAL ONCOLOGY,499,1.869,0.001950
AUSTRALIAN JOURNAL OF BOTANY,"2,403",1.868,0.004400
BEST PRACTICE & RESEARCH IN CLINICAL OBSTETRICS & GYNAECOLOGY,"1,179",1.867,0.004050
BIOMETRICS,"13,768",1.867,0.021610
EUROPEAN JOURNAL OF FOREST RESEARCH,392,1.867,0.002140
IEEE Power & Energy Magazine,393,1.867,0.003630
JOURNAL OF ANALYTICAL TOXICOLOGY,"2,220",1.867,0.005400
JOURNAL OF CLEANER PRODUCTION,"2,490",1.867,0.007530
NUKLEARMEDIZIN-NUCLEAR MEDICINE,568,1.867,0.001150
ANIMAL FEED SCIENCE AND TECHNOLOGY,"4,860",1.866,0.009000
